0.000000000000000000e+00,-1.495022230902452454e-01,1.284975226683723326e+00
1.000000000000000000e+00,2.228047598582584499e+01,-1.401783702887773408e+01
2.000000000000000000e+00,4.363108284438104789e+01,-2.556642654807910020e+01
3.000000000000000000e+00,6.438652926944254773e+01,-3.784041841978293519e+01
4.000000000000000000e+00,8.208207003041066230e+01,-4.665252136804809169e+01
5.000000000000000000e+00,-6.875606319238035447e+00,-1.109270662851816169e+01
6.000000000000000000e+00,1.830247962272479612e+01,-2.474444085143551675e+01
7.000000000000000000e+00,3.807285255043767336e+01,-3.924438491375568105e+01
8.000000000000000000e+00,5.934283984991191829e+01,-5.040170685016115470e+01
9.000000000000000000e+00,7.790014834766135721e+01,-5.900299719687986766e+01
1.000000000000000000e+01,-1.150796402819280928e+01,-2.260482551028998444e+01
1.100000000000000000e+01,1.227312493641269775e+01,-3.652778128674572855e+01
1.200000000000000000e+01,3.407058472926217263e+01,-4.620062272248089386e+01
1.300000000000000000e+01,5.353331084365487413e+01,-5.694885543024456354e+01
1.400000000000000000e+01,7.327753810175764215e+01,-6.766069996108818430e+01
1.500000000000000000e+01,-1.816866151561419329e+01,-3.497409697261323203e+01
1.600000000000000000e+01,5.972952035765596968e+00,-4.760349635693684434e+01
1.700000000000000000e+01,2.733116971841222664e+01,-6.006573478181164205e+01
1.800000000000000000e+01,5.064929486044582774e+01,-6.983202693614947520e+01
1.900000000000000000e+01,6.775335312719026604e+01,-8.092229506190825816e+01
2.000000000000000000e+01,-2.493686993007591823e+01,-4.886561679205139086e+01
2.100000000000000000e+01,3.562133411107968883e-01,-5.951225568798960097e+01
2.200000000000000000e+01,2.295778271183450769e+01,-6.993843330425745819e+01
2.300000000000000000e+01,4.346194553668502181e+01,-8.160975277555978380e+01
2.400000000000000000e+01,6.435055538991662161e+01,-8.967252129569114061e+01
2.500000000000000000e+01,-3.241872140779739908e+01,-6.044564554707901749e+01
2.600000000000000000e+01,-4.294371702250953327e+00,-7.202053343830131382e+01
2.700000000000000000e+01,1.711932782679241072e+01,-8.108920472023262960e+01
2.800000000000000000e+01,3.827886729639995167e+01,-9.069243270211433128e+01
2.900000000000000000e+01,5.868691929670601581e+01,-1.018984427345663590e+02
3.000000000000000000e+01,-3.923575935146828897e+01,-7.195534369844730804e+01
3.100000000000000000e+01,-1.287493395285044784e+01,-8.394050924976308181e+01
3.200000000000000000e+01,1.481061345318621569e+01,-9.500190220746161174e+01
3.300000000000000000e+01,3.280689959328705640e+01,-1.036358115367323620e+02
3.400000000000000000e+01,5.404623397051512512e+01,-1.128565490202561534e+02
3.500000000000000000e+01,-4.552627454994315315e+01,-8.451361450274070819e+01
3.600000000000000000e+01,-1.751544633943590767e+01,-9.628437107019419727e+01
3.700000000000000000e+01,6.888234743631111989e+00,-1.047882036611594287e+02
3.800000000000000000e+01,2.880215784369419652e+01,-1.166473457137598899e+02
3.900000000000000000e+01,4.961423151201432091e+01,-1.238639071322809144e+02
4.000000000000000000e+01,-5.204859618950115419e+01,-9.929166436405706975e+01
4.100000000000000000e+01,-2.447209963684968770e+01,-1.098258400753367283e+02
4.200000000000000000e+01,-2.943828857531690102e-01,-1.176958346827853177e+02
4.300000000000000000e+01,2.229696119579627833e+01,-1.268554125560776527e+02
4.400000000000000000e+01,4.481912966038350987e+01,-1.348686356947827392e+02
4.500000000000000000e+01,-6.055000943088985821e+01,-1.143191680062178079e+02
4.600000000000000000e+01,-3.042669223885454244e+01,-1.234574112459243480e+02
4.700000000000000000e+01,-6.252991076963688499e+00,-1.333921359478906368e+02
4.800000000000000000e+01,1.666427329698896287e+01,-1.407750711013133014e+02
4.900000000000000000e+01,3.960186820624551984e+01,-1.475309721229604065e+02
5.000000000000000000e+01,3.020615598218774167e+01,1.413730350147355885e+01
5.100000000000000000e+01,-2.726875753611478359e+01,-1.442086013947061751e+01
5.200000000000000000e+01,-1.661101548515075166e+01,5.369473835614932256e+01
5.300000000000000000e+01,-8.844943664772159764e+00,-7.691524704481133234e+00
5.400000000000000000e+01,1.327206840475477634e+01,2.286191305694639198e+01
5.500000000000000000e+01,-1.779659934302371838e+01,3.371167680585154613e+01
5.600000000000000000e+01,-5.473234414673876280e+00,3.335792147120946538e+01
5.700000000000000000e+01,2.539558328258300968e+00,-1.477893837258106835e+01
5.800000000000000000e+01,-2.893975960080112486e+01,-1.000770430372480924e+00
5.900000000000000000e+01,-7.880417604300131273e+00,-1.574925229553416850e+00
