0.000000000000000000e+00,-3.235132869020438395e-01,6.516883349010832438e-02
1.000000000000000000e+00,-1.489703357384006743e+01,-2.103656216903588572e+01
2.000000000000000000e+00,-3.201556358297705884e+01,-4.491115454310593691e+01
3.000000000000000000e+00,-5.113343642250190157e+01,-7.438911754010518962e+01
4.000000000000000000e+00,-7.561669145170274930e+01,-1.077261608320650055e+02
5.000000000000000000e+00,-2.713414343589719113e+00,9.957302042029393618e+00
6.000000000000000000e+00,-1.710443642487888383e+01,-1.268547583548250124e+01
7.000000000000000000e+00,-3.818277415315820633e+01,-3.710144178026758510e+01
8.000000000000000000e+00,-5.781832017244597210e+01,-6.840119427848864575e+01
9.000000000000000000e+00,-8.395716338209518881e+01,-1.023223286064606725e+02
1.000000000000000000e+01,-5.415911591185452956e+00,1.507290954224182755e+01
1.100000000000000000e+01,-2.360283919770730066e+01,-3.683234472034775830e+00
1.200000000000000000e+01,-4.095723838247432269e+01,-2.937614094930982844e+01
1.300000000000000000e+01,-6.642373310374659923e+01,-6.175623186162003009e+01
1.400000000000000000e+01,-9.517431567336737430e+01,-9.632155320281839295e+01
1.500000000000000000e+01,-9.402659581048018467e+00,2.540368818454492938e+01
1.600000000000000000e+01,-2.814596311040006427e+01,4.003981143701172307e+00
1.700000000000000000e+01,-4.971967496960944288e+01,-2.184993877005647533e+01
1.800000000000000000e+01,-7.455025669003177313e+01,-5.286738409659592008e+01
1.900000000000000000e+01,-1.062318995735933669e+02,-9.247255675753304160e+01
2.000000000000000000e+01,-1.527111718840429688e+01,3.730395245555519779e+01
2.100000000000000000e+01,-3.568287989229849444e+01,1.398872664746722450e+01
2.200000000000000000e+01,-5.695397419231014879e+01,-1.071649577659649921e+01
2.300000000000000000e+01,-8.354918594941261745e+01,-4.517406273803914729e+01
2.400000000000000000e+01,-1.200051885107896510e+02,-8.478115326934549500e+01
2.500000000000000000e+01,-1.786092090185948678e+01,4.992204905738685028e+01
2.600000000000000000e+01,-3.930184054683832784e+01,2.735562896191561677e+01
2.700000000000000000e+01,-6.606802627592229271e+01,-6.945621272473559982e-01
2.800000000000000000e+01,-9.756595103263981628e+01,-3.443739149662687282e+01
2.900000000000000000e+01,-1.366021869663531163e+02,-7.628935212400610055e+01
3.000000000000000000e+01,-2.474824453774953170e+01,6.325952881357194002e+01
3.100000000000000000e+01,-4.602618633540269855e+01,3.870554756438350807e+01
3.200000000000000000e+01,-7.660860655150938214e+01,1.188109778329483035e+01
3.300000000000000000e+01,-1.091734711891856477e+02,-2.416641942202042159e+01
3.400000000000000000e+01,-1.541577865091782655e+02,-6.556455919833072699e+01
3.500000000000000000e+01,-2.888909686949631350e+01,7.854456549664472220e+01
3.600000000000000000e+01,-5.482478460318385771e+01,5.546425293264726264e+01
3.700000000000000000e+01,-8.642532017889439544e+01,2.750900608833331873e+01
3.800000000000000000e+01,-1.260973043336365151e+02,-9.255184020738241202e+00
3.900000000000000000e+01,-1.774526351623350422e+02,-5.440245762696583398e+01
4.000000000000000000e+01,-3.776405347725796702e+01,9.687374432746074149e+01
4.100000000000000000e+01,-6.414816702799294035e+01,7.350715283924496646e+01
4.200000000000000000e+01,-9.915559716575818072e+01,4.366228033431657707e+01
4.300000000000000000e+01,-1.428852939008185672e+02,9.678190815253195467e+00
4.400000000000000000e+01,-2.044508898654360394e+02,-4.308083926915585948e+01
4.500000000000000000e+01,-4.328428706052376640e+01,1.166478769425324629e+02
4.600000000000000000e+01,-7.472658907755204893e+01,9.491182262549317272e+01
4.700000000000000000e+01,-1.129510698862940785e+02,6.447127888593023215e+01
4.800000000000000000e+01,-1.668053186421539351e+02,2.775196952083776480e+01
4.900000000000000000e+01,-2.371290603681553648e+02,-2.235462900915776174e+01
5.000000000000000000e+01,9.680876902676967433e+00,-2.984406992304412398e+01
5.100000000000000000e+01,-4.022960406740734296e-01,2.493617143348611620e+01
5.200000000000000000e+01,1.428129150193975683e+01,3.185072405461975897e+00
5.300000000000000000e+01,-1.012377637394334329e+01,1.126424053784044510e+01
5.400000000000000000e+01,1.605015757492348527e+01,-1.510411911011554231e+01
5.500000000000000000e+01,7.700014547586456537e+00,6.052337714550263925e+00
5.600000000000000000e+01,-1.168433464053725501e+01,-5.210663834473802325e+00
5.700000000000000000e+01,2.026718498128333579e+01,4.472655040323844311e+00
5.800000000000000000e+01,-1.046798524012463183e+01,2.513581503802878814e+01
5.900000000000000000e+01,1.603695444610492160e+01,7.338836602342743376e+00
