0.000000000000000000e+00,7.481600394587770708e-01,-5.929129952377816259e-01
1.000000000000000000e+00,1.583277444372656895e+01,-1.226358952136073555e+01
2.000000000000000000e+00,3.361059958407926729e+01,-2.331538315414987039e+01
3.000000000000000000e+00,4.495514132312737132e+01,-3.272570543681580801e+01
4.000000000000000000e+00,5.486898272812341304e+01,-3.953945423829131300e+01
5.000000000000000000e+00,-6.987695384975861401e+00,-1.028248638855815145e+01
6.000000000000000000e+00,9.486261931690524563e+00,-1.945321157644970356e+01
7.000000000000000000e+00,2.461992030512963225e+01,-2.923183109656706691e+01
8.000000000000000000e+00,3.681826323242214016e+01,-3.866309153550451327e+01
9.000000000000000000e+00,4.880072026523983197e+01,-4.613050806853802044e+01
1.000000000000000000e+01,-1.631777378875693785e+01,-2.006759375089182740e+01
1.100000000000000000e+01,2.446102131126407730e+00,-2.809623389522485581e+01
1.200000000000000000e+01,1.612332943103756477e+01,-3.820853545054027478e+01
1.300000000000000000e+01,3.043513496575737420e+01,-4.541776189568284394e+01
1.400000000000000000e+01,4.196813800932721250e+01,-5.312138709686293936e+01
1.500000000000000000e+01,-2.233981825739632754e+01,-2.712440194720438313e+01
1.600000000000000000e+01,-6.018690295511352595e+00,-3.485583138314352425e+01
1.700000000000000000e+01,9.839198035337313186e+00,-4.382335272353671485e+01
1.800000000000000000e+01,2.588488564640718437e+01,-5.218981968951493400e+01
1.900000000000000000e+01,3.619392269729998901e+01,-5.827741578326148897e+01
2.000000000000000000e+01,-3.015123938342713572e+01,-3.465423008897392521e+01
2.100000000000000000e+01,-1.272824956371258942e+01,-4.406647927324237202e+01
2.200000000000000000e+01,4.378956534865081629e+00,-5.397999749692259286e+01
2.300000000000000000e+01,1.812259777537930105e+01,-6.172633486623180943e+01
2.400000000000000000e+01,2.994175012782146794e+01,-6.604149961007043146e+01
2.500000000000000000e+01,-3.666465983156005137e+01,-4.189510395556416711e+01
2.600000000000000000e+01,-1.760119994808542643e+01,-5.100341230243692081e+01
2.700000000000000000e+01,-2.858085827619965436e+00,-5.916284837016843312e+01
2.800000000000000000e+01,1.230865556476718403e+01,-6.730466543829376747e+01
2.900000000000000000e+01,2.652767134167064000e+01,-7.281796560208501035e+01
3.000000000000000000e+01,-4.239513259860959238e+01,-5.164129654632504440e+01
3.100000000000000000e+01,-2.426075416460398415e+01,-6.117373913713321087e+01
3.200000000000000000e+01,-1.029254201904589472e+01,-6.620191900743265023e+01
3.300000000000000000e+01,6.451450178868013197e+00,-7.462641086215384689e+01
3.400000000000000000e+01,1.911391367296719679e+01,-7.845681080113571682e+01
3.500000000000000000e+01,-5.104543415186149247e+01,-5.921781282774907140e+01
3.600000000000000000e+01,-3.418850993133750649e+01,-6.781188631407697187e+01
3.700000000000000000e+01,-1.435563308723537723e+01,-7.317564983251365618e+01
3.800000000000000000e+01,1.265232996106244512e+00,-8.043762666518800586e+01
3.900000000000000000e+01,1.352345694055429526e+01,-8.351091744581219700e+01
4.000000000000000000e+01,-5.755228033807181731e+01,-6.736242969896485988e+01
4.100000000000000000e+01,-3.840321583125553673e+01,-7.269306133777341472e+01
4.200000000000000000e+01,-2.334362431770859558e+01,-7.884434468573321908e+01
4.300000000000000000e+01,-5.736347904238449757e+00,-8.520068822632673289e+01
4.400000000000000000e+01,7.808222191685653790e+00,-9.171084923031520475e+01
4.500000000000000000e+01,-6.574827784052331481e+01,-7.551348644869815985e+01
4.600000000000000000e+01,-4.530318539435702974e+01,-8.287872719644555275e+01
4.700000000000000000e+01,-2.794724935499374752e+01,-8.641822991530501952e+01
4.800000000000000000e+01,-9.761404616238893439e+00,-9.060352089312841883e+01
4.900000000000000000e+01,1.354987150251855565e+00,-9.734520720701648600e+01
5.000000000000000000e+01,2.670053860594209283e+01,4.102348088431755357e+00
5.100000000000000000e+01,-2.671676669971597917e+01,-1.079250293848444819e+01
5.200000000000000000e+01,-4.287773220315902023e+00,5.540605998049701242e+01
5.300000000000000000e+01,-1.304453236139468864e+01,-1.125938638653650070e+00
5.400000000000000000e+01,1.907146832239886081e+01,1.368075070265874693e+01
5.500000000000000000e+01,-1.242226914589279296e+01,3.513538806731064312e+01
5.600000000000000000e+01,2.303955085599230790e-01,4.558159923010530434e+01
5.700000000000000000e+01,-1.173201335760472475e+00,-2.533922648817116752e+01
5.800000000000000000e+01,-2.758799864869955698e+01,1.057305658209807753e+01
5.900000000000000000e+01,-7.456102512015455375e+00,-9.070778078057859517e+00
